Distance_m,Profile_mm
1.072,-8.91980350550202
1.073,-9.07312594991861
1.074,-9.50524495162205
1.075,-9.6099692840212
1.076,-9.61021396301845
1.077,-9.72555198945749
1.078,-9.88695841199506
1.079,-9.86730442398658
1.08,-9.54204968007141
1.081,-9.34200152915007
1.082,-9.32691079695041
1.083,-9.50653741427706
1.084,-10.0090492657607
1.085,-10.5052652005542
1.086,-10.7261886216717
1.087,-10.5219327380798
1.088,-10.3151088959599
1.089,-10.3737609551416
1.09,-10.262611873655
1.091,-10.1085273982916
1.092,-10.0301629083211
1.093,-10.0327716520734
1.094,-10.1148858283866
1.095,-10.0766762326897
1.096,-10.0523144498182
1.097,-10.0862974956612
1.098,-10.1763404292557
1.099,-10.2210366766376
1.1,-10.1280032534413
1.101,-10.1593983447926
1.102,-10.2807520884234
1.103,-10.2940814189614
1.104,-10.1873473734444
1.105,-10.0751871302104
1.106,-10.1758067388491
1.107,-10.4115173609841
1.108,-10.4838104240072
1.109,-10.2989345924292
1.11,-10.1051631811127
1.111,-10.1317222927314
1.112,-10.2176532508774
1.113,-10.1577129353859
1.114,-9.9209779205372
1.115,-9.6241647398196
1.116,-9.49153314613645
1.117,-9.58222509078146
1.118,-9.74437942086156
1.119,-9.88985590322292
1.12,-10.0144874912804
1.121,-9.90928399085237
1.122,-9.44176442979621
1.123,-8.81959379920629
1.124,-8.3793332941979
1.125,-8.36868947664055
1.126,-8.6009289848921
1.127,-8.88548508404242
1.128,-9.14234270305977
1.129,-9.22071384925195
1.13,-9.2418778587036
1.131,-9.24232420753582
1.132,-9.20766764787016
1.133,-8.97526742071902
1.134,-8.66419990635146
1.135,-8.87832517203032
1.136,-9.41661513244177
1.137,-9.83677760790813
1.138,-9.82666908182393
1.139,-9.36241679879224
1.14,-8.9136951859779
1.141,-8.58839945056996
1.142,-8.62496556964786
1.143,-8.95672359822785
1.144,-9.23131489059567
1.145,-9.44194200429087
1.146,-9.42020751860144
1.147,-9.3504904972882
1.148,-9.31228216634361
1.149,-9.24882926116816
1.15,-9.33417671879855
1.151,-9.32956887290378
1.152,-9.34447015523166
1.153,-9.37811370582051
1.154,-9.29569351411469
1.155,-9.59994008547922
1.156,-10.0506195493267
1.157,-10.244681406298
1.158,-10.2218345467606
1.159,-10.0062497293324
1.16,-9.92048832511482
1.161,-9.74343854196025
1.162,-9.37365659221146
1.163,-9.1718351361495
1.164,-9.06402687779741
1.165,-9.1783237124275
1.166,-9.37835166319275
1.167,-9.44743772696695
1.168,-9.53266170639313
1.169,-9.45055310289274
1.17,-9.43258683649768
1.171,-9.60246795110009
1.172,-9.77622929537284
1.173,-9.96720179330595
1.174,-9.76671478381635
1.175,-9.27486138967508
1.176,-8.78514645357368
1.177,-8.40597635405256
1.178,-8.41721427786428
1.179,-8.70964329135039
1.18,-9.23886856395921
1.181,-9.62597956591425
1.182,-9.66897176530611
1.183,-9.57788643979421
1.184,-9.13933258517396
1.185,-8.59856865093534
1.186,-8.26370686434704
1.187,-8.18230088531131
1.188,-8.37771153407664
1.189,-8.63404133753338
1.19,-8.83609696537562
1.191,-8.77622795416884
1.192,-8.42940390881946
1.193,-8.22795534382306
1.194,-8.44457004918723
1.195,-8.93929350786571
1.196,-9.28861965376821
1.197,-9.27353993709439
1.198,-9.024713207042
1.199,-8.72231954265519
1.2,-8.57268549772711
1.201,-8.57852377450929
1.202,-8.58756736531473
1.203,-8.63959213217768
1.204,-8.77708755922265
1.205,-8.90315227743968
1.206,-9.0152584960864
1.207,-9.14312374141934
1.208,-9.26780854838241
1.209,-9.42551520910376
1.21,-9.53380888673795
1.211,-9.48667777655175
1.212,-9.37653988397219
1.213,-9.39290731394555
1.214,-9.59468831135745
1.215,-9.76185677810513
1.216,-9.759415922086
1.217,-9.76454185148
1.218,-9.8806577730075
1.219,-10.01489742896
1.22,-10.0026945474803
1.221,-9.78257175423235
1.222,-9.57772976433672
1.223,-9.35946803650764
1.224,-8.99414518226157
1.225,-8.77905463392797
1.226,-8.96083017718057
1.227,-9.4605603395874
1.228,-9.86374695191407
1.229,-10.0976459045093
1.23,-10.3414474634685
1.231,-10.4190485680606
1.232,-10.3443622116716
1.233,-10.2274529621623
1.234,-10.1920788627902
1.235,-10.1897464964918
1.236,-10.0327786333669
1.237,-9.84256483703859
1.238,-9.61680458533713
1.239,-9.42554817447191
1.24,-9.35540319635371
1.241,-9.40104000008834
1.242,-9.68663645120457
1.243,-9.95757469198173
1.244,-9.91318805217485
1.245,-9.67096009633109
1.246,-9.59956379540474
1.247,-9.8813599695361
1.248,-10.2061016775777
1.249,-10.2262341587864
1.25,-10.0920204282842
1.251,-10.0076622688041
1.252,-9.82392487978255
1.253,-9.64413018267211
1.254,-9.56769077996709
1.255,-9.47918920898684
1.256,-9.13808559801698
1.257,-8.54514044264964
1.258,-8.36201653843921
1.259,-8.63559431807128
1.26,-9.0665125016197
1.261,-9.42437317992967
1.262,-9.35126511181659
1.263,-9.09448278320375
1.264,-8.83369740383631
1.265,-8.73381800851017
1.266,-8.80884255706219
1.267,-8.70892917311242
1.268,-8.62410699059407
1.269,-8.72956540393382
1.27,-8.93780033368256
1.271,-9.14483165065159
1.272,-9.22851114639945
1.273,-9.3301806403292
1.274,-9.51524051205523
1.275,-9.74170287700991
1.276,-10.0617872911177
1.277,-10.1654885393369
1.278,-9.97053605123105
1.279,-9.8916586299062
1.28,-9.98228668502211
1.281,-10.1706403745248
1.282,-10.2910239580767
1.283,-10.2445080469884
1.284,-10.246822432083
1.285,-10.2512289467891
1.286,-10.2663173203942
1.287,-10.2289583896521
1.288,-9.96477675224205
1.289,-9.73681797519789
1.29,-9.6820830446235
1.291,-9.74550280763071
1.292,-9.78593699896834
1.293,-9.61557503567902
1.294,-9.42937980670584
1.295,-9.41771387953459
1.296,-9.59556767725417
1.297,-9.83154449058755
1.298,-9.92437662193359
1.299,-9.94549913377927
1.3,-9.94051448823445
1.301,-9.92086477716198
1.302,-9.91699480180819
1.303,-9.97911738165809
1.304,-10.0686306180035
1.305,-9.86480934994017
1.306,-9.47832262526657
1.307,-9.26500544150358
1.308,-9.32843866345164
1.309,-9.60408121326989
1.31,-9.66024015262672
1.311,-9.39732061874271
1.312,-9.23439167677664
1.313,-9.38872652601921
1.314,-9.68833074614727
1.315,-9.72049656891829
1.316,-9.53046726491822
1.317,-9.43894355803519
1.318,-9.61396550483967
1.319,-10.1346980047116
1.32,-10.5547879387935
1.321,-10.6820850258088
1.322,-10.7742409926709
1.323,-10.8403480583046
1.324,-11.031186249354
1.325,-11.0716333639708
1.326,-10.6581866423884
1.327,-10.095073395792
1.328,-9.37410004812358
1.329,-8.76588998339545
1.33,-8.61051475307688
1.331,-8.83136807541824
1.332,-9.45691347017087
1.333,-9.99864738787856
1.334,-10.1580290128251
1.335,-10.136761244437
1.336,-9.96986883507746
1.337,-9.89950048593305
1.338,-9.81453967572495
1.339,-9.63584025667368
1.34,-9.57403785858868
1.341,-9.4180376165253
1.342,-9.2854309114692
1.343,-9.28169324083504
1.344,-9.27683651484946
1.345,-9.34367507891974
1.346,-9.39351399486137
1.347,-9.46817217973936
1.348,-9.54330955890136
1.349,-9.55688016082514
1.35,-9.55284810079846
1.351,-9.4890217219929
1.352,-9.48283837473004
1.353,-9.47622049200429
1.354,-9.42153065995138
1.355,-9.41588014950168
1.356,-9.43276156177394
1.357,-9.46522662116653
1.358,-9.53260720670785
1.359,-9.67950400940612
1.36,-9.88729536721104
1.361,-10.0702864511625
1.362,-10.1482368504848
1.363,-10.1227861249048
1.364,-10.0189420758936
1.365,-9.97876206951094
1.366,-10.0060767864012
1.367,-9.87208370584639
1.368,-9.65240721773313
1.369,-9.42292009499778
1.37,-9.34444367733771
1.371,-9.46886355756994
1.372,-9.64990348792069
1.373,-9.85218789126441
1.374,-9.85442926170598
1.375,-9.76495867948733
1.376,-9.64109242038775
1.377,-9.49561195039092
1.378,-9.40948382699752
1.379,-9.0587041601083
1.38,-8.53426124247594
1.381,-8.05902141408834
1.382,-7.73801370773506
1.383,-7.70668800769536
1.384,-7.98588828097229
1.385,-8.47642773714187
1.386,-8.80939101050719
1.387,-8.90711722153346
1.388,-8.95338935129887
1.389,-8.98447602673613
1.39,-9.10793974214362
1.391,-9.40570956592417
1.392,-9.50604539788009
1.393,-9.1631234846552
1.394,-8.69805021805267
1.395,-8.42578003575701
1.396,-8.30044132655856
1.397,-8.0855833635926
1.398,-8.09329286041655
1.399,-8.4610657639975
1.4,-8.88180711479618
1.401,-9.3302471575741
1.402,-9.46867181246078
1.403,-9.31984145253299
1.404,-9.24599864921604
1.405,-9.31318323320622
1.406,-9.49955166113855
1.407,-9.51211440886439
1.408,-9.45579581892458
1.409,-9.44266036060618
1.41,-9.46567053811668
1.411,-9.70150478761224
1.412,-9.91023774212943
1.413,-10.0723885268594
1.414,-10.2765866291308
1.415,-10.3641378310741
1.416,-10.2070061637358
1.417,-9.79255998105173
1.418,-9.42878531449903
1.419,-9.23303789159082
1.42,-9.11299306137357
1.421,-9.0962240078369
1.422,-9.14731545624043
1.423,-9.30464840132611
1.424,-9.58848802841231
1.425,-9.88094384201513
1.426,-9.99480311036437
1.427,-9.88685337222435
1.428,-9.80379643889503
1.429,-9.79462817067949
1.43,-9.83092439594131
1.431,-9.81267436984582
1.432,-9.60251164613974
1.433,-9.46796989574622
1.434,-9.46750100710453
1.435,-9.48452536539325
1.436,-9.39636340581522
1.437,-9.25026513306778
1.438,-9.48843307402786
1.439,-9.85875962669048
1.44,-9.93351480175627
1.441,-9.79700901656329
1.442,-9.57078707979145
1.443,-9.37924738004617
1.444,-8.9607347068134
1.445,-8.41496483877421
1.446,-8.07083616838038
1.447,-7.85460007405774
1.448,-8.00987017972815
1.449,-8.39199806838012
1.45,-8.67957218804402
1.451,-8.72153046143159
1.452,-8.49935882774342
1.453,-8.41548232075879
1.454,-8.43175873484106
1.455,-8.49755487387559
1.456,-8.42060398031209
1.457,-8.11416742063342
1.458,-8.19023441914398
1.459,-8.50219832707508
1.46,-8.64359662466649
1.461,-8.6577388682372
1.462,-8.66683632834042
1.463,-8.85251561397578
1.464,-8.80270162690163
1.465,-8.34162019453219
1.466,-7.91128757741662
1.467,-7.68647602302243
1.468,-7.84538972384718
1.469,-8.29329839361804
1.47,-8.76884205239882
1.471,-9.11300822310103
1.472,-9.19615321483392
1.473,-9.19071217388295
1.474,-9.05487019054589
1.475,-8.88016146118065
1.476,-8.93910492178053
1.477,-9.06733761343063
1.478,-9.0350299325675
1.479,-8.87355285552472
1.48,-8.88256435229875
1.481,-8.95584493801459
1.482,-8.91652621959179
1.483,-8.96913645627483
1.484,-9.0117142788273
1.485,-9.02687943643023
1.486,-9.03683940927397
1.487,-9.17698483097498
1.488,-9.65432218649714
1.489,-9.8819231261136
1.49,-9.79299096096695
1.491,-9.8287793386699
1.492,-9.80357669129967
1.493,-9.70717944434207
1.494,-9.49568881189197
1.495,-9.13638845070978
1.496,-8.66102294550779
1.497,-8.05063105614761
1.498,-7.87298832290523
1.499,-8.16363373635539
1.5,-8.55568082577494
1.501,-9.03884990372994
1.502,-9.30086244870918
1.503,-9.34561751930944
1.504,-9.35389799994085
1.505,-9.33270732961406
1.506,-9.45830444050799
1.507,-9.62982953666878
1.508,-9.6973975590979
1.509,-9.65177768673902
1.51,-9.58693898347747
1.511,-9.63432508727461
1.512,-9.71943915907175
1.513,-9.76427405415336
1.514,-9.67546084798891
1.515,-9.44906746447898
1.516,-9.01685536042748
1.517,-8.49028445134741
1.518,-8.41498162101158
1.519,-8.82084509017447
1.52,-9.23321864771745
1.521,-9.29209561827644
1.522,-9.07642920947556
1.523,-8.85219192175675
1.524,-8.74249625459774
1.525,-8.91730677166276
1.526,-9.18638829593399
1.527,-9.25811573379188
1.528,-9.03299982855599
1.529,-8.57019782985699
1.53,-8.33468809216027
1.531,-8.43754386458056
1.532,-8.61367155291971
1.533,-8.82877815382467
1.534,-8.97606207280719
1.535,-8.97076135384136
1.536,-9.00703352769799
1.537,-9.22523779081291
1.538,-9.49684394996955
1.539,-9.59784671679645
1.54,-9.47506346723272
1.541,-9.19193634768767
1.542,-8.82343288227435
1.543,-8.6047176098487
1.544,-8.80569191241178
1.545,-9.33076278638549
1.546,-9.75357162479458
1.547,-9.60820470302954
1.548,-8.93433689445312
1.549,-8.27286411188476
1.55,-7.75532967947562
1.551,-7.39673384678075
1.552,-7.27119577604641
1.553,-7.26191909702666
1.554,-7.47854389291328
1.555,-7.9984023490715
1.556,-8.72389107717461
1.557,-9.24017963649384
1.558,-9.36836435075034
1.559,-9.56848841541358
1.56,-9.85107017944247
1.561,-9.99983314223145
1.562,-9.9160568010446
1.563,-9.85409450902709
1.564,-10.0747159337911
1.565,-10.117899687214
1.566,-9.95012153294991
1.567,-9.74086451895583
1.568,-9.63970255098309
1.569,-9.71379196421051
1.57,-9.57151869436149
1.571,-9.25571846778044
1.572,-8.80987448117742
1.573,-8.43151378587767
1.574,-8.26214110308705
1.575,-8.01536523946409
1.576,-7.85069766398431
1.577,-7.79878592830281
1.578,-7.82876673648706
1.579,-7.9057285587897
1.58,-7.96265483583897
1.581,-8.05534010823176
1.582,-8.09554512924449
1.583,-8.44290503184053
1.584,-9.1315298125756
1.585,-9.69458900666444
1.586,-10.019132867157
1.587,-10.1441695773661
1.588,-10.3793066140283
1.589,-10.7323182434686
1.59,-10.9050612217835
1.591,-10.9559247918684
1.592,-10.8584319894034
1.593,-10.7607588690654
1.594,-10.3751336987659
1.595,-9.28395068667851
1.596,-8.363620349533
1.597,-7.86739911115767
1.598,-7.61056728946329
1.599,-7.68903146046862
1.6,-7.7943719429611
1.601,-8.23596477131145
1.602,-8.70713704017746
1.603,-9.12980020604397
1.604,-9.8400334915371
1.605,-10.1732038537686
1.606,-10.3795397604587
1.607,-10.4636214108559
1.608,-10.1279862773034
1.609,-9.61114847177958
1.61,-8.87961968158086
1.611,-8.29084643402831
1.612,-7.8786469512182
1.613,-7.78240219165992
1.614,-8.11383533104301
1.615,-8.42793670404382
1.616,-8.80475487743464
1.617,-9.36368201711933
1.618,-9.87347178805681
1.619,-9.96695387484614
1.62,-9.81232869662932
1.621,-10.0437117028216
1.622,-10.5049000138953
1.623,-10.6158199431275
1.624,-10.2795484364666
1.625,-9.53377274396433
1.626,-8.85618046253943
1.627,-8.79984596675875
1.628,-9.12911804724045
1.629,-9.56225614455526
1.63,-9.4359062507949
1.631,-8.79988228910732
1.632,-8.70138951366846
1.633,-9.10542449200661
1.634,-9.55689878078724
1.635,-9.64103487212002
1.636,-9.54679971822418
1.637,-9.85260847429339
1.638,-10.0213803127965
1.639,-9.56250194540701
1.64,-8.72605250259404
1.641,-8.10786900363779
1.642,-8.11337525189756
1.643,-8.24099743387224
1.644,-8.171672432142
1.645,-8.18100321329697
1.646,-8.41568531261969
1.647,-8.93800485690412
1.648,-9.36438142841871
1.649,-9.43634961796015
1.65,-9.46036310635019
1.651,-9.55791597992631
1.652,-9.82797678570262
1.653,-9.95233275420167
1.654,-9.73842469647886
1.655,-9.6724907500571
1.656,-9.6328604367207
1.657,-9.58277983698089
1.658,-9.54760084244749
1.659,-9.22235837067928
1.66,-8.89189121037482
1.661,-8.5903690538355
1.662,-8.27549498191106
1.663,-7.8893418941409
1.664,-7.55468699386757
1.665,-8.10302686109171
1.666,-9.11623507470188
1.667,-9.79160213883404
1.668,-10.0556338703313
1.669,-9.83541259369773
1.67,-9.67090392127012
1.671,-9.51457826535982
1.672,-9.00789698608061
1.673,-8.61485725458931
1.674,-8.5949811689356
1.675,-9.10038872356262
1.676,-9.89792782197837
1.677,-10.5339084152099
1.678,-10.8256033766252
1.679,-10.6829026549036
1.68,-10.4845253951551
1.681,-10.3630274417187
1.682,-10.1755279807317
1.683,-9.9464111095934
1.684,-9.74020587258773
1.685,-9.70563078894079
1.686,-9.62812058780299
1.687,-9.31503818644804
1.688,-8.80969209580541
1.689,-8.34256352676705
1.69,-8.19552483820845
1.691,-8.2500816272218
1.692,-8.39506553613988
1.693,-8.55679254624304
1.694,-8.87405544637685
1.695,-9.41445166231997
1.696,-9.90525721050908
1.697,-10.2648637144446
1.698,-10.3814673166796
1.699,-10.3242032735799
1.7,-10.1725803210114
1.701,-9.85931498618322
1.702,-9.34901879566613
1.703,-8.68505357342974
1.704,-8.35098822638364
1.705,-8.41806376880807
1.706,-8.56376228744946
1.707,-8.78224789729348
1.708,-9.01204618124989
1.709,-9.28806685378708
1.71,-9.69923276181904
1.711,-9.99510743428844
1.712,-10.1655563334602
1.713,-10.3729945829577
1.714,-10.4358942089623
1.715,-10.3942375483789
1.716,-10.3331860655621
1.717,-10.3042983515592
1.718,-10.2974634518234
1.719,-10.161614830118
1.72,-10.175963580879
1.721,-10.3110452537659
1.722,-10.2384696744847
1.723,-9.9073226606271
1.724,-9.53293560221448
1.725,-9.42008757962429
1.726,-9.49390118574989
1.727,-9.67126023468199
1.728,-9.84199532649517
1.729,-9.96272275621777
1.73,-10.0727212785129
1.731,-9.92929409032725
1.732,-9.70004262698227
1.733,-9.56644894942755
1.734,-9.36016395439147
1.735,-9.14109863352488
1.736,-9.07374710144992
1.737,-9.13758532158994
1.738,-9.20132544831133
1.739,-9.44028455479382
1.74,-9.8860191993082
1.741,-10.1430825455827
1.742,-10.0374069463718
1.743,-9.86573190542471
1.744,-9.85282117263785
1.745,-9.84326493947077
1.746,-9.72375933317326
1.747,-9.46420765305816
1.748,-9.21477335594989
1.749,-9.19144530380643
1.75,-9.25418520828746
1.751,-9.2946977195931
1.752,-9.45992165220894
1.753,-9.64111597196602
1.754,-9.42680740093261
1.755,-8.88585723844241
1.756,-8.47050227879174
1.757,-8.30079003536267
1.758,-8.27192561768948
1.759,-8.24897907009606
1.76,-8.17532977237131
1.761,-8.0984800103518
1.762,-8.07532931061491
1.763,-8.19550658381186
1.764,-8.47609550554065
1.765,-8.79048528798906
1.766,-9.00451416467622
1.767,-9.07600240433596
1.768,-9.00244865620252
1.769,-8.82975346326451
1.77,-8.75175908869981
1.771,-8.87207390483186
1.772,-8.88027173974325
1.773,-8.68489151744298
1.774,-8.53401528906367
1.775,-8.46937755211496
1.776,-8.53836231983034
1.777,-8.63981211472219
1.778,-8.79468518018821
1.779,-9.06207794436462
1.78,-9.20427764472266
1.781,-9.19927999637066
1.782,-9.09235568932822
1.783,-9.10062338819488
1.784,-9.22759311772512
1.785,-9.22193278873991
1.786,-9.17276626346385
1.787,-9.08950900350428
1.788,-8.98523407564509
1.789,-8.9060691471709
1.79,-8.77017052218938
1.791,-8.46038616087389
1.792,-8.10988635028635
1.793,-8.29375722664901
1.794,-8.96694010544502
1.795,-9.41154932800337
1.796,-9.5043218775943
1.797,-9.53938589710441
1.798,-9.68936131571903
1.799,-10.0639778160813
1.8,-10.418452740014
1.801,-10.4179995009377
1.802,-10.1716498712737
1.803,-9.95725905464302
1.804,-9.93894684264044
1.805,-9.87633429003311
1.806,-9.59597141321718
1.807,-9.44203227329738
1.808,-9.51835686364843
1.809,-9.81080517402051
1.81,-10.0225224579624
1.811,-9.89489134031557
1.812,-9.88936504657801
1.813,-9.92765795179518
1.814,-9.89115862255814
1.815,-9.77355098172053
1.816,-9.52806680699999
1.817,-9.64989731806143
1.818,-9.77873971197639
1.819,-9.67170637279306
1.82,-9.41344831120596
1.821,-8.96462226241877
1.822,-8.85997589988786
1.823,-8.77459643316569
1.824,-8.47192955562351
1.825,-8.0479941396013
1.826,-7.60471541033433
1.827,-7.71382689272924
1.828,-7.9298882198378
1.829,-7.99472953751043
1.83,-8.28003100613506
1.831,-8.85080236856332
1.832,-9.82473713389999
1.833,-10.7806060271713
1.834,-11.4255855009147
1.835,-11.8011332422127
1.836,-11.6425384549963
1.837,-11.2014737738942
1.838,-10.8984938378419
1.839,-10.4815556967902
1.84,-9.84828273575847
1.841,-9.24443062554142
1.842,-8.7900920721287
1.843,-8.81860576657446
1.844,-9.06311959282057
1.845,-9.07976692346336
1.846,-9.23006512595123
1.847,-9.64609159578574
1.848,-10.3502708904109
1.849,-10.8379179051753
1.85,-10.6356448472783
1.851,-10.2912462007558
1.852,-10.1513908086165
1.853,-10.1111552625517
1.854,-9.78479835898069
1.855,-9.38173504315711
1.856,-9.23651286449893
1.857,-9.18720752160499
1.858,-9.36393113062507
1.859,-9.45343391088707
1.86,-9.1926685634458
1.861,-8.66953880591077
1.862,-8.24898192499097
1.863,-8.35030979232757
1.864,-8.54716892039054
1.865,-8.73315214403688
1.866,-8.95988930076369
1.867,-9.01467979138489
1.868,-9.01510084421889
1.869,-9.04583086209134
1.87,-9.22854345857028
1.871,-9.3793203167768
1.872,-9.33358244773067
1.873,-9.32438115021598
1.874,-9.31162732625398
1.875,-9.30393712445887
1.876,-9.3254861702188
1.877,-9.1432683628124
1.878,-8.68888317312058
1.879,-8.21157997132224
1.88,-8.05516161790879
1.881,-8.00878069280872
1.882,-7.88623585193168
1.883,-8.09215510432316
1.884,-8.57004677152578
1.885,-8.94677506067084
1.886,-9.15284277339132
1.887,-9.32142531218509
1.888,-9.40961532412746
1.889,-9.28696023094978
1.89,-9.25648776904851
1.891,-9.40283570301761
